Category,Domain,Chapter title,Chapter slug,Lecture number,Lecture ID,Lecture title,YouTube URL,Video ID,Output name,Lecture folder,Raw comments path,Scrubbed comments path,Sift report path,Processing mode,Status,Notes
Organic Chemistry,organic,Hydrocarbons,hydrocarbons,13,hydrocarbons-lecture-13,Properties of Alkenes 2: Addition of Water - Acid Catalyzed Hydration of Alkene,https://youtu.be/53saGWuL-0A,53saGWuL-0A,comments-13-properties-of-alkenes-2-addition-of-water-acid-catalyzed-hydration-of-alkene,content/chemistry/organic/hydrocarbons/lectures/lecture-13-properties-of-alkenes-2-addition-of-water-acid-catalyzed-hydration-of-alkene,content/chemistry/organic/hydrocarbons/lectures/lecture-13-properties-of-alkenes-2-addition-of-water-acid-catalyzed-hydration-of-alkene/comments/comments-13-properties-of-alkenes-2-addition-of-water-acid-catalyzed-hydration-of-alkene.raw.json,content/chemistry/organic/hydrocarbons/lectures/lecture-13-properties-of-alkenes-2-addition-of-water-acid-catalyzed-hydration-of-alkene/comments/comments-13-properties-of-alkenes-2-addition-of-water-acid-catalyzed-hydration-of-alkene.scrubbed.json,content/chemistry/organic/hydrocarbons/lectures/lecture-13-properties-of-alkenes-2-addition-of-water-acid-catalyzed-hydration-of-alkene/comments/comments-13-properties-of-alkenes-2-addition-of-water-acid-catalyzed-hydration-of-alkene.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,Hydrocarbons,hydrocarbons,14,hydrocarbons-lecture-14,Properties of Alkenes 3: Addition of Water - HydroBoration-Oxidation,https://youtu.be/y4ROwu7m-Z4,y4ROwu7m-Z4,comments-14-properties-of-alkenes-3-addition-of-water-hydroboration-oxidation,content/chemistry/organic/hydrocarbons/lectures/lecture-14-properties-of-alkenes-3-addition-of-water-hydroboration-oxidation,content/chemistry/organic/hydrocarbons/lectures/lecture-14-properties-of-alkenes-3-addition-of-water-hydroboration-oxidation/comments/comments-14-properties-of-alkenes-3-addition-of-water-hydroboration-oxidation.raw.json,content/chemistry/organic/hydrocarbons/lectures/lecture-14-properties-of-alkenes-3-addition-of-water-hydroboration-oxidation/comments/comments-14-properties-of-alkenes-3-addition-of-water-hydroboration-oxidation.scrubbed.json,content/chemistry/organic/hydrocarbons/lectures/lecture-14-properties-of-alkenes-3-addition-of-water-hydroboration-oxidation/comments/comments-14-properties-of-alkenes-3-addition-of-water-hydroboration-oxidation.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,Hydrocarbons,hydrocarbons,15,hydrocarbons-lecture-15,Properties of Alkenes 4: Addition of Water - OxyMercuration-Demercuration,https://youtu.be/VwqsHLLNOMQ,VwqsHLLNOMQ,comments-15-properties-of-alkenes-4-addition-of-water-oxymercuration-demercuration,content/chemistry/organic/hydrocarbons/lectures/lecture-15-properties-of-alkenes-4-addition-of-water-oxymercuration-demercuration,content/chemistry/organic/hydrocarbons/lectures/lecture-15-properties-of-alkenes-4-addition-of-water-oxymercuration-demercuration/comments/comments-15-properties-of-alkenes-4-addition-of-water-oxymercuration-demercuration.raw.json,content/chemistry/organic/hydrocarbons/lectures/lecture-15-properties-of-alkenes-4-addition-of-water-oxymercuration-demercuration/comments/comments-15-properties-of-alkenes-4-addition-of-water-oxymercuration-demercuration.scrubbed.json,content/chemistry/organic/hydrocarbons/lectures/lecture-15-properties-of-alkenes-4-addition-of-water-oxymercuration-demercuration/comments/comments-15-properties-of-alkenes-4-addition-of-water-oxymercuration-demercuration.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,Hydrocarbons,hydrocarbons,16,hydrocarbons-lecture-16,Properties of Alkenes 5: Ozonolysis - Addition of Ozone,https://youtu.be/rAb6uGLCsos,rAb6uGLCsos,comments-16-properties-of-alkenes-5-ozonolysis-addition-of-ozone,content/chemistry/organic/hydrocarbons/lectures/lecture-16-properties-of-alkenes-5-ozonolysis-addition-of-ozone,content/chemistry/organic/hydrocarbons/lectures/lecture-16-properties-of-alkenes-5-ozonolysis-addition-of-ozone/comments/comments-16-properties-of-alkenes-5-ozonolysis-addition-of-ozone.raw.json,content/chemistry/organic/hydrocarbons/lectures/lecture-16-properties-of-alkenes-5-ozonolysis-addition-of-ozone/comments/comments-16-properties-of-alkenes-5-ozonolysis-addition-of-ozone.scrubbed.json,content/chemistry/organic/hydrocarbons/lectures/lecture-16-properties-of-alkenes-5-ozonolysis-addition-of-ozone/comments/comments-16-properties-of-alkenes-5-ozonolysis-addition-of-ozone.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,Haloalkanes and Haloarenes (Organic Compounds containing Halogens),haloalkanes-and-haloarenes,01,haloalkanes-and-haloarenes-lecture-01,Preparation Of HaloAlkanes 1 - From Alkanes and Alkene,https://youtu.be/8OoPwXO110w,8OoPwXO110w,comments-01-preparation-of-haloalkanes-1-from-alkanes-and-alkene,content/chemistry/organic/haloalkanes-and-haloarenes/lectures/lecture-01-preparation-of-haloalkanes-1-from-alkanes-and-alkene,content/chemistry/organic/haloalkanes-and-haloarenes/lectures/lecture-01-preparation-of-haloalkanes-1-from-alkanes-and-alkene/comments/comments-01-preparation-of-haloalkanes-1-from-alkanes-and-alkene.raw.json,content/chemistry/organic/haloalkanes-and-haloarenes/lectures/lecture-01-preparation-of-haloalkanes-1-from-alkanes-and-alkene/comments/comments-01-preparation-of-haloalkanes-1-from-alkanes-and-alkene.scrubbed.json,content/chemistry/organic/haloalkanes-and-haloarenes/lectures/lecture-01-preparation-of-haloalkanes-1-from-alkanes-and-alkene/comments/comments-01-preparation-of-haloalkanes-1-from-alkanes-and-alkene.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,Haloalkanes and Haloarenes (Organic Compounds containing Halogens),haloalkanes-and-haloarenes,02,haloalkanes-and-haloarenes-lecture-02,Preparation Of HaloAlkanes 2 - From Alcohols: Lucas Reagent and Others,https://youtu.be/QEorYP2vfaw,QEorYP2vfaw,comments-02-preparation-of-haloalkanes-2-from-alcohols-lucas-reagent-and-others,content/chemistry/organic/haloalkanes-and-haloarenes/lectures/lecture-02-preparation-of-haloalkanes-2-from-alcohols-lucas-reagent-and-others,content/chemistry/organic/haloalkanes-and-haloarenes/lectures/lecture-02-preparation-of-haloalkanes-2-from-alcohols-lucas-reagent-and-others/comments/comments-02-preparation-of-haloalkanes-2-from-alcohols-lucas-reagent-and-others.raw.json,content/chemistry/organic/haloalkanes-and-haloarenes/lectures/lecture-02-preparation-of-haloalkanes-2-from-alcohols-lucas-reagent-and-others/comments/comments-02-preparation-of-haloalkanes-2-from-alcohols-lucas-reagent-and-others.scrubbed.json,content/chemistry/organic/haloalkanes-and-haloarenes/lectures/lecture-02-preparation-of-haloalkanes-2-from-alcohols-lucas-reagent-and-others/comments/comments-02-preparation-of-haloalkanes-2-from-alcohols-lucas-reagent-and-others.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,Haloalkanes and Haloarenes (Organic Compounds containing Halogens),haloalkanes-and-haloarenes,03,haloalkanes-and-haloarenes-lecture-03,Preparation Of HaloAlkanes 3 - Halogen Exchange & Hunsdiecker Method,https://youtu.be/nUGXEYGHUco,nUGXEYGHUco,comments-03-preparation-of-haloalkanes-3-halogen-exchange-and-hunsdiecker-method,content/chemistry/organic/haloalkanes-and-haloarenes/lectures/lecture-03-preparation-of-haloalkanes-3-halogen-exchange-and-hunsdiecker-method,content/chemistry/organic/haloalkanes-and-haloarenes/lectures/lecture-03-preparation-of-haloalkanes-3-halogen-exchange-and-hunsdiecker-method/comments/comments-03-preparation-of-haloalkanes-3-halogen-exchange-and-hunsdiecker-method.raw.json,content/chemistry/organic/haloalkanes-and-haloarenes/lectures/lecture-03-preparation-of-haloalkanes-3-halogen-exchange-and-hunsdiecker-method/comments/comments-03-preparation-of-haloalkanes-3-halogen-exchange-and-hunsdiecker-method.scrubbed.json,content/chemistry/organic/haloalkanes-and-haloarenes/lectures/lecture-03-preparation-of-haloalkanes-3-halogen-exchange-and-hunsdiecker-method/comments/comments-03-preparation-of-haloalkanes-3-halogen-exchange-and-hunsdiecker-method.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,Haloalkanes and Haloarenes (Organic Compounds containing Halogens),haloalkanes-and-haloarenes,04,haloalkanes-and-haloarenes-lecture-04,Properties of HaloAlkanes 1: SN1 and SN2 Reaction,https://youtu.be/k7a5aUsZ5do,k7a5aUsZ5do,comments-04-properties-of-haloalkanes-1-sn1-and-sn2-reaction,content/chemistry/organic/haloalkanes-and-haloarenes/lectures/lecture-04-properties-of-haloalkanes-1-sn1-and-sn2-reaction,content/chemistry/organic/haloalkanes-and-haloarenes/lectures/lecture-04-properties-of-haloalkanes-1-sn1-and-sn2-reaction/comments/comments-04-properties-of-haloalkanes-1-sn1-and-sn2-reaction.raw.json,content/chemistry/organic/haloalkanes-and-haloarenes/lectures/lecture-04-properties-of-haloalkanes-1-sn1-and-sn2-reaction/comments/comments-04-properties-of-haloalkanes-1-sn1-and-sn2-reaction.scrubbed.json,content/chemistry/organic/haloalkanes-and-haloarenes/lectures/lecture-04-properties-of-haloalkanes-1-sn1-and-sn2-reaction/comments/comments-04-properties-of-haloalkanes-1-sn1-and-sn2-reaction.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,Haloalkanes and Haloarenes (Organic Compounds containing Halogens),haloalkanes-and-haloarenes,05,haloalkanes-and-haloarenes-lecture-05,Reaction with KOH / AgOH / KCN / AgCN / KNO2 / AgNO2 / NH3 / RONa / H2O,https://youtu.be/RL7wOVHVjUg,RL7wOVHVjUg,comments-05-reaction-with-koh-agoh-kcn-agcn-kno2-agno2-nh3-rona-h2o,content/chemistry/organic/haloalkanes-and-haloarenes/lectures/lecture-05-reaction-with-koh-agoh-kcn-agcn-kno2-agno2-nh3-rona-h2o,content/chemistry/organic/haloalkanes-and-haloarenes/lectures/lecture-05-reaction-with-koh-agoh-kcn-agcn-kno2-agno2-nh3-rona-h2o/comments/comments-05-reaction-with-koh-agoh-kcn-agcn-kno2-agno2-nh3-rona-h2o.raw.json,content/chemistry/organic/haloalkanes-and-haloarenes/lectures/lecture-05-reaction-with-koh-agoh-kcn-agcn-kno2-agno2-nh3-rona-h2o/comments/comments-05-reaction-with-koh-agoh-kcn-agcn-kno2-agno2-nh3-rona-h2o.scrubbed.json,content/chemistry/organic/haloalkanes-and-haloarenes/lectures/lecture-05-reaction-with-koh-agoh-kcn-agcn-kno2-agno2-nh3-rona-h2o/comments/comments-05-reaction-with-koh-agoh-kcn-agcn-kno2-agno2-nh3-rona-h2o.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,Haloalkanes and Haloarenes (Organic Compounds containing Halogens),haloalkanes-and-haloarenes,06,haloalkanes-and-haloarenes-lecture-06,Properties of HaloAlkanes 3: Elimination Reaction - E1 & E2,https://youtu.be/5zaYHb6IYl0,5zaYHb6IYl0,comments-06-properties-of-haloalkanes-3-elimination-reaction-e1-and-e2,content/chemistry/organic/haloalkanes-and-haloarenes/lectures/lecture-06-properties-of-haloalkanes-3-elimination-reaction-e1-and-e2,content/chemistry/organic/haloalkanes-and-haloarenes/lectures/lecture-06-properties-of-haloalkanes-3-elimination-reaction-e1-and-e2/comments/comments-06-properties-of-haloalkanes-3-elimination-reaction-e1-and-e2.raw.json,content/chemistry/organic/haloalkanes-and-haloarenes/lectures/lecture-06-properties-of-haloalkanes-3-elimination-reaction-e1-and-e2/comments/comments-06-properties-of-haloalkanes-3-elimination-reaction-e1-and-e2.scrubbed.json,content/chemistry/organic/haloalkanes-and-haloarenes/lectures/lecture-06-properties-of-haloalkanes-3-elimination-reaction-e1-and-e2/comments/comments-06-properties-of-haloalkanes-3-elimination-reaction-e1-and-e2.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,Haloalkanes and Haloarenes (Organic Compounds containing Halogens),haloalkanes-and-haloarenes,07,haloalkanes-and-haloarenes-lecture-07,Properties of HaloAlkanes 4: Reaction with Metals,https://youtu.be/EUZ-XLOUOtk,EUZ-XLOUOtk,comments-07-properties-of-haloalkanes-4-reaction-with-metals,content/chemistry/organic/haloalkanes-and-haloarenes/lectures/lecture-07-properties-of-haloalkanes-4-reaction-with-metals,content/chemistry/organic/haloalkanes-and-haloarenes/lectures/lecture-07-properties-of-haloalkanes-4-reaction-with-metals/comments/comments-07-properties-of-haloalkanes-4-reaction-with-metals.raw.json,content/chemistry/organic/haloalkanes-and-haloarenes/lectures/lecture-07-properties-of-haloalkanes-4-reaction-with-metals/comments/comments-07-properties-of-haloalkanes-4-reaction-with-metals.scrubbed.json,content/chemistry/organic/haloalkanes-and-haloarenes/lectures/lecture-07-properties-of-haloalkanes-4-reaction-with-metals/comments/comments-07-properties-of-haloalkanes-4-reaction-with-metals.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,Haloalkanes and Haloarenes (Organic Compounds containing Halogens),haloalkanes-and-haloarenes,08,haloalkanes-and-haloarenes-lecture-08,Preparation of HaloArenes - Sandmeyer & Gattermann Reaction,https://youtu.be/QRODzMULKiA,QRODzMULKiA,comments-08-preparation-of-haloarenes-sandmeyer-and-gattermann-reaction,content/chemistry/organic/haloalkanes-and-haloarenes/lectures/lecture-08-preparation-of-haloarenes-sandmeyer-and-gattermann-reaction,content/chemistry/organic/haloalkanes-and-haloarenes/lectures/lecture-08-preparation-of-haloarenes-sandmeyer-and-gattermann-reaction/comments/comments-08-preparation-of-haloarenes-sandmeyer-and-gattermann-reaction.raw.json,content/chemistry/organic/haloalkanes-and-haloarenes/lectures/lecture-08-preparation-of-haloarenes-sandmeyer-and-gattermann-reaction/comments/comments-08-preparation-of-haloarenes-sandmeyer-and-gattermann-reaction.scrubbed.json,content/chemistry/organic/haloalkanes-and-haloarenes/lectures/lecture-08-preparation-of-haloarenes-sandmeyer-and-gattermann-reaction/comments/comments-08-preparation-of-haloarenes-sandmeyer-and-gattermann-reaction.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,Haloalkanes and Haloarenes (Organic Compounds containing Halogens),haloalkanes-and-haloarenes,09,haloalkanes-and-haloarenes-lecture-09,Chemical Properties of HaloArenes,https://youtu.be/FTV4Z0jQFbE,FTV4Z0jQFbE,comments-09-chemical-properties-of-haloarenes,content/chemistry/organic/haloalkanes-and-haloarenes/lectures/lecture-09-chemical-properties-of-haloarenes,content/chemistry/organic/haloalkanes-and-haloarenes/lectures/lecture-09-chemical-properties-of-haloarenes/comments/comments-09-chemical-properties-of-haloarenes.raw.json,content/chemistry/organic/haloalkanes-and-haloarenes/lectures/lecture-09-chemical-properties-of-haloarenes/comments/comments-09-chemical-properties-of-haloarenes.scrubbed.json,content/chemistry/organic/haloalkanes-and-haloarenes/lectures/lecture-09-chemical-properties-of-haloarenes/comments/comments-09-chemical-properties-of-haloarenes.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,"Alcohols, Phenols and Ethers (Organic Compounds containing Oxygen 1/3)",alcohols-phenols-and-ethers,01,alcohols-phenols-and-ethers-lecture-01,"Introduction, Classification & Nomenclature",https://youtu.be/IviTZ45FrJY,IviTZ45FrJY,comments-01-introduction-classification-and-nomenclature,content/chemistry/organic/alcohols-phenols-and-ethers/lectures/lecture-01-introduction-classification-and-nomenclature,content/chemistry/organic/alcohols-phenols-and-ethers/lectures/lecture-01-introduction-classification-and-nomenclature/comments/comments-01-introduction-classification-and-nomenclature.raw.json,content/chemistry/organic/alcohols-phenols-and-ethers/lectures/lecture-01-introduction-classification-and-nomenclature/comments/comments-01-introduction-classification-and-nomenclature.scrubbed.json,content/chemistry/organic/alcohols-phenols-and-ethers/lectures/lecture-01-introduction-classification-and-nomenclature/comments/comments-01-introduction-classification-and-nomenclature.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,"Alcohols, Phenols and Ethers (Organic Compounds containing Oxygen 1/3)",alcohols-phenols-and-ethers,02,alcohols-phenols-and-ethers-lecture-02,Preparation of Alcohols 1: From Alkenes,https://youtu.be/H2J2mqKnE3A,H2J2mqKnE3A,comments-02-preparation-of-alcohols-1-from-alkenes,content/chemistry/organic/alcohols-phenols-and-ethers/lectures/lecture-02-preparation-of-alcohols-1-from-alkenes,content/chemistry/organic/alcohols-phenols-and-ethers/lectures/lecture-02-preparation-of-alcohols-1-from-alkenes/comments/comments-02-preparation-of-alcohols-1-from-alkenes.raw.json,content/chemistry/organic/alcohols-phenols-and-ethers/lectures/lecture-02-preparation-of-alcohols-1-from-alkenes/comments/comments-02-preparation-of-alcohols-1-from-alkenes.scrubbed.json,content/chemistry/organic/alcohols-phenols-and-ethers/lectures/lecture-02-preparation-of-alcohols-1-from-alkenes/comments/comments-02-preparation-of-alcohols-1-from-alkenes.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,"Alcohols, Phenols and Ethers (Organic Compounds containing Oxygen 1/3)",alcohols-phenols-and-ethers,03,alcohols-phenols-and-ethers-lecture-03,Preparation of Alcohols 2: From Carbonyl Compounds & Carboxylic Acid,https://youtu.be/wA0WFwCX118,wA0WFwCX118,comments-03-preparation-of-alcohols-2-from-carbonyl-compounds-and-carboxylic-acid,content/chemistry/organic/alcohols-phenols-and-ethers/lectures/lecture-03-preparation-of-alcohols-2-from-carbonyl-compounds-and-carboxylic-acid,content/chemistry/organic/alcohols-phenols-and-ethers/lectures/lecture-03-preparation-of-alcohols-2-from-carbonyl-compounds-and-carboxylic-acid/comments/comments-03-preparation-of-alcohols-2-from-carbonyl-compounds-and-carboxylic-acid.raw.json,content/chemistry/organic/alcohols-phenols-and-ethers/lectures/lecture-03-preparation-of-alcohols-2-from-carbonyl-compounds-and-carboxylic-acid/comments/comments-03-preparation-of-alcohols-2-from-carbonyl-compounds-and-carboxylic-acid.scrubbed.json,content/chemistry/organic/alcohols-phenols-and-ethers/lectures/lecture-03-preparation-of-alcohols-2-from-carbonyl-compounds-and-carboxylic-acid/comments/comments-03-preparation-of-alcohols-2-from-carbonyl-compounds-and-carboxylic-acid.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,"Alcohols, Phenols and Ethers (Organic Compounds containing Oxygen 1/3)",alcohols-phenols-and-ethers,04,alcohols-phenols-and-ethers-lecture-04,Preparation of Alcohols 3: From Grignard's Reagent,https://youtu.be/18IOlI_LB3Q,18IOlI_LB3Q,comments-04-preparation-of-alcohols-3-from-grignards-reagent,content/chemistry/organic/alcohols-phenols-and-ethers/lectures/lecture-04-preparation-of-alcohols-3-from-grignards-reagent,content/chemistry/organic/alcohols-phenols-and-ethers/lectures/lecture-04-preparation-of-alcohols-3-from-grignards-reagent/comments/comments-04-preparation-of-alcohols-3-from-grignards-reagent.raw.json,content/chemistry/organic/alcohols-phenols-and-ethers/lectures/lecture-04-preparation-of-alcohols-3-from-grignards-reagent/comments/comments-04-preparation-of-alcohols-3-from-grignards-reagent.scrubbed.json,content/chemistry/organic/alcohols-phenols-and-ethers/lectures/lecture-04-preparation-of-alcohols-3-from-grignards-reagent/comments/comments-04-preparation-of-alcohols-3-from-grignards-reagent.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,"Alcohols, Phenols and Ethers (Organic Compounds containing Oxygen 1/3)",alcohols-phenols-and-ethers,05,alcohols-phenols-and-ethers-lecture-05,Properties of Alcohols 1: Acidic Nature - Esterification,https://youtu.be/43fUJXk1IG4,43fUJXk1IG4,comments-05-properties-of-alcohols-1-acidic-nature-esterification,content/chemistry/organic/alcohols-phenols-and-ethers/lectures/lecture-05-properties-of-alcohols-1-acidic-nature-esterification,content/chemistry/organic/alcohols-phenols-and-ethers/lectures/lecture-05-properties-of-alcohols-1-acidic-nature-esterification/comments/comments-05-properties-of-alcohols-1-acidic-nature-esterification.raw.json,content/chemistry/organic/alcohols-phenols-and-ethers/lectures/lecture-05-properties-of-alcohols-1-acidic-nature-esterification/comments/comments-05-properties-of-alcohols-1-acidic-nature-esterification.scrubbed.json,content/chemistry/organic/alcohols-phenols-and-ethers/lectures/lecture-05-properties-of-alcohols-1-acidic-nature-esterification/comments/comments-05-properties-of-alcohols-1-acidic-nature-esterification.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,"Alcohols, Phenols and Ethers (Organic Compounds containing Oxygen 1/3)",alcohols-phenols-and-ethers,06,alcohols-phenols-and-ethers-lecture-06,Properties of Alcohols 2: Lucas Test,https://youtu.be/omkLiGrJ7lc,omkLiGrJ7lc,comments-06-properties-of-alcohols-2-lucas-test,content/chemistry/organic/alcohols-phenols-and-ethers/lectures/lecture-06-properties-of-alcohols-2-lucas-test,content/chemistry/organic/alcohols-phenols-and-ethers/lectures/lecture-06-properties-of-alcohols-2-lucas-test/comments/comments-06-properties-of-alcohols-2-lucas-test.raw.json,content/chemistry/organic/alcohols-phenols-and-ethers/lectures/lecture-06-properties-of-alcohols-2-lucas-test/comments/comments-06-properties-of-alcohols-2-lucas-test.scrubbed.json,content/chemistry/organic/alcohols-phenols-and-ethers/lectures/lecture-06-properties-of-alcohols-2-lucas-test/comments/comments-06-properties-of-alcohols-2-lucas-test.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,"Alcohols, Phenols and Ethers (Organic Compounds containing Oxygen 1/3)",alcohols-phenols-and-ethers,07,alcohols-phenols-and-ethers-lecture-07,Properties of Alcohols 3: Dehydration of Alcohols,https://youtu.be/85mR5D9FdDk,85mR5D9FdDk,comments-07-properties-of-alcohols-3-dehydration-of-alcohols,content/chemistry/organic/alcohols-phenols-and-ethers/lectures/lecture-07-properties-of-alcohols-3-dehydration-of-alcohols,content/chemistry/organic/alcohols-phenols-and-ethers/lectures/lecture-07-properties-of-alcohols-3-dehydration-of-alcohols/comments/comments-07-properties-of-alcohols-3-dehydration-of-alcohols.raw.json,content/chemistry/organic/alcohols-phenols-and-ethers/lectures/lecture-07-properties-of-alcohols-3-dehydration-of-alcohols/comments/comments-07-properties-of-alcohols-3-dehydration-of-alcohols.scrubbed.json,content/chemistry/organic/alcohols-phenols-and-ethers/lectures/lecture-07-properties-of-alcohols-3-dehydration-of-alcohols/comments/comments-07-properties-of-alcohols-3-dehydration-of-alcohols.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,"Alcohols, Phenols and Ethers (Organic Compounds containing Oxygen 1/3)",alcohols-phenols-and-ethers,08,alcohols-phenols-and-ethers-lecture-08,Properties of Alcohols 4: Oxidation of Alcohols,https://youtu.be/Stf9w6zKxA4,Stf9w6zKxA4,comments-08-properties-of-alcohols-4-oxidation-of-alcohols,content/chemistry/organic/alcohols-phenols-and-ethers/lectures/lecture-08-properties-of-alcohols-4-oxidation-of-alcohols,content/chemistry/organic/alcohols-phenols-and-ethers/lectures/lecture-08-properties-of-alcohols-4-oxidation-of-alcohols/comments/comments-08-properties-of-alcohols-4-oxidation-of-alcohols.raw.json,content/chemistry/organic/alcohols-phenols-and-ethers/lectures/lecture-08-properties-of-alcohols-4-oxidation-of-alcohols/comments/comments-08-properties-of-alcohols-4-oxidation-of-alcohols.scrubbed.json,content/chemistry/organic/alcohols-phenols-and-ethers/lectures/lecture-08-properties-of-alcohols-4-oxidation-of-alcohols/comments/comments-08-properties-of-alcohols-4-oxidation-of-alcohols.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,"Alcohols, Phenols and Ethers (Organic Compounds containing Oxygen 1/3)",alcohols-phenols-and-ethers,09,alcohols-phenols-and-ethers-lecture-09,Preparation of Phenols - All Methods,https://youtu.be/VNq80BPrpuU,VNq80BPrpuU,comments-09-preparation-of-phenols-all-methods,content/chemistry/organic/alcohols-phenols-and-ethers/lectures/lecture-09-preparation-of-phenols-all-methods,content/chemistry/organic/alcohols-phenols-and-ethers/lectures/lecture-09-preparation-of-phenols-all-methods/comments/comments-09-preparation-of-phenols-all-methods.raw.json,content/chemistry/organic/alcohols-phenols-and-ethers/lectures/lecture-09-preparation-of-phenols-all-methods/comments/comments-09-preparation-of-phenols-all-methods.scrubbed.json,content/chemistry/organic/alcohols-phenols-and-ethers/lectures/lecture-09-preparation-of-phenols-all-methods/comments/comments-09-preparation-of-phenols-all-methods.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,"Alcohols, Phenols and Ethers (Organic Compounds containing Oxygen 1/3)",alcohols-phenols-and-ethers,10,alcohols-phenols-and-ethers-lecture-10,Properties of Phenols 1: Acidic Nature of Phenols,https://youtu.be/Q9bwDMbno3w,Q9bwDMbno3w,comments-10-properties-of-phenols-1-acidic-nature-of-phenols,content/chemistry/organic/alcohols-phenols-and-ethers/lectures/lecture-10-properties-of-phenols-1-acidic-nature-of-phenols,content/chemistry/organic/alcohols-phenols-and-ethers/lectures/lecture-10-properties-of-phenols-1-acidic-nature-of-phenols/comments/comments-10-properties-of-phenols-1-acidic-nature-of-phenols.raw.json,content/chemistry/organic/alcohols-phenols-and-ethers/lectures/lecture-10-properties-of-phenols-1-acidic-nature-of-phenols/comments/comments-10-properties-of-phenols-1-acidic-nature-of-phenols.scrubbed.json,content/chemistry/organic/alcohols-phenols-and-ethers/lectures/lecture-10-properties-of-phenols-1-acidic-nature-of-phenols/comments/comments-10-properties-of-phenols-1-acidic-nature-of-phenols.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
Organic Chemistry,organic,"Alcohols, Phenols and Ethers (Organic Compounds containing Oxygen 1/3)",alcohols-phenols-and-ethers,11,alcohols-phenols-and-ethers-lecture-11,Properties of Phenols 2: Esterification & Reactions of Benzene Ring,https://youtu.be/iaPxJMoH5n0,iaPxJMoH5n0,comments-11-properties-of-phenols-2-esterification-and-reactions-of-benzene-ring,content/chemistry/organic/alcohols-phenols-and-ethers/lectures/lecture-11-properties-of-phenols-2-esterification-and-reactions-of-benzene-ring,content/chemistry/organic/alcohols-phenols-and-ethers/lectures/lecture-11-properties-of-phenols-2-esterification-and-reactions-of-benzene-ring/comments/comments-11-properties-of-phenols-2-esterification-and-reactions-of-benzene-ring.raw.json,content/chemistry/organic/alcohols-phenols-and-ethers/lectures/lecture-11-properties-of-phenols-2-esterification-and-reactions-of-benzene-ring/comments/comments-11-properties-of-phenols-2-esterification-and-reactions-of-benzene-ring.scrubbed.json,content/chemistry/organic/alcohols-phenols-and-ethers/lectures/lecture-11-properties-of-phenols-2-esterification-and-reactions-of-benzene-ring/comments/comments-11-properties-of-phenols-2-esterification-and-reactions-of-benzene-ring.final.md,raw-to-scrubbed,pending,Single lecture video from chapter list.
